department,product_name,seller_unit,price,discount,upc,url
Sporting Goods,Nite Ize Red LED Mini Glowstick,1 ct,$25.81,,0009466403733,https://www.kroger.com/p/nite-ize-red-led-mini-glowstick/0009466403733?fulfillment=PICKUP
Sporting Goods,MasterPieces NCAA Louisville Baby Cardinals Bibs,2 pk,$21.99,,0081279901970,https://www.kroger.com/p/masterpieces-ncaa-louisville-baby-cardinals-bibs/0081279901970?fulfillment=PICKUP
Sporting Goods,Oregon State Beavers Team Pride Magma Lamp Speaker,1 ct,$49.99,,0081002805355,https://www.kroger.com/p/oregon-state-beavers-team-pride-magma-lamp-speaker/0081002805355?fulfillment=PICKUP
Sporting Goods,Coleman OneSource Flashlight,1 ct,$69.99,,0007650124551,https://www.kroger.com/p/coleman-onesource-flashlight/0007650124551?fulfillment=PICKUP
Sporting Goods,ReadyWise 2-Day Adventure Meals,1 ct,$49.98,,0085549100739,https://www.kroger.com/p/readywise-2-day-adventure-meals/0085549100739?fulfillment=PICKUP
Sporting Goods,Indianapolis Colts 16-Can Cooler,1 ct,,,0080629344320,https://www.kroger.com/p/indianapolis-colts-16-can-cooler/0080629344320?fulfillment=PICKUP
Sporting Goods,Ole Miss 24-Can Cooler,1 ct,,,0080629317663,https://www.kroger.com/p/ole-miss-24-can-cooler/0080629317663?fulfillment=PICKUP
Sporting Goods,Classic Impressions NCAA The Unversity of Alabama Checkers,1 ct,$24.99,,0070598841469,https://www.kroger.com/p/classic-impressions-ncaa-the-unversity-of-alabama-checkers/0070598841469?fulfillment=PICKUP
Sporting Goods,Cyclops Headlamp - Black,1 ct,$26.19,,0081362808515,https://www.kroger.com/p/cyclops-headlamp-black/0081362808515?fulfillment=PICKUP
Sporting Goods,Bestway Kondor 2000 77 x 45 Inch Inflatable Raft Boat Set with Oars and Pump,1 ct,$32.09,,0082180861062,https://www.kroger.com/p/bestway-kondor-2000-77-x-45-inch-inflatable-raft-boat-set-with-oars-and-pump/0082180861062?fulfillment=PICKUP
Sporting Goods,Oregon Frosty Fleece,1 ct,,,0080629338767,https://www.kroger.com/p/oregon-frosty-fleece/0080629338767?fulfillment=PICKUP
Craft & Hobby,Cricut Easypress Mini- Raspberry,1 ct,,,0009357356213,https://www.kroger.com/p/cricut-easypress-mini-raspberry/0009357356213?fulfillment=PICKUP
Craft & Hobby,Plaid FolkArt Glitterific Clear Hologram Acrylic Paint,2 fl oz,$8.12,,0002899505874,https://www.kroger.com/p/plaid-folkart-glitterific-clear-hologram-acrylic-paint/0002899505874?fulfillment=PICKUP
Craft & Hobby,SINGER Classic Sewing Kit,1 ct,$7.81,,0007569102051,https://www.kroger.com/p/singer-classic-sewing-kit/0007569102051?fulfillment=PICKUP
Craft & Hobby,Plaid FolkArt Glitterific Glitter Paint - Evergreen,2 fl oz,$8.12,,0002899505934,https://www.kroger.com/p/plaid-folkart-glitterific-glitter-paint-evergreen/0002899505934?fulfillment=PICKUP
Craft & Hobby,Handy Art Brite Yellow Acrylic Paint,2 oz,$9.72,,0007517618248,https://www.kroger.com/p/handy-art-brite-yellow-acrylic-paint/0007517618248?fulfillment=PICKUP
Craft & Hobby,SINGER Threaded Class 15 Bobbins,12 ct,$7.64,,0007569121495,https://www.kroger.com/p/singer-threaded-class-15-bobbins/0007569121495?fulfillment=PICKUP
Craft & Hobby,Singer Universal Regular Point Machine Needles,3 ct,$8.28,,0007569104758,https://www.kroger.com/p/singer-universal-regular-point-machine-needles/0007569104758?fulfillment=PICKUP
Craft & Hobby,Singer Plastic Class 15 Bobbins,4 ct,$7.96,,0007569102134,https://www.kroger.com/p/singer-plastic-class-15-bobbins/0007569102134?fulfillment=PICKUP
Craft & Hobby,SINGER Decorative Head Straight Pins,100 ct,$9.06,,0007569100359,https://www.kroger.com/p/singer-decorative-head-straight-pins/0007569100359?fulfillment=PICKUP
Craft & Hobby,Pro Art Odorless Thinner,8 oz,$12.91,,0002026813348,https://www.kroger.com/p/pro-art-odorless-thinner/0002026813348?fulfillment=PICKUP
Sporting Goods,Franklin Future Champs Mini Boxing Set,3 pc,$19.71,,0002572550422,https://www.kroger.com/p/franklin-future-champs-mini-boxing-set/0002572550422?fulfillment=PICKUP
Craft & Hobby,Cricut Strong Grip Cutting Mat,1 ct,$18.96,,0009357385326,https://www.kroger.com/p/cricut-strong-grip-cutting-mat/0009357385326?fulfillment=PICKUP
Craft & Hobby,Handy Art Dark Brown Acrylic Paint,2 oz,$8.72,,0007517618279,https://www.kroger.com/p/handy-art-dark-brown-acrylic-paint/0007517618279?fulfillment=PICKUP
Craft & Hobby,DecoArt Clear Pouring Topcoat,8 fl oz,$41.67,,0076621810711,https://www.kroger.com/p/decoart-clear-pouring-topcoat-/0076621810711?fulfillment=PICKUP
Craft & Hobby,Sanford Sharpie Oil Based Paint Marker Set - Assorted,5 ct,$16.43,,0007164102453,https://www.kroger.com/p/sanford-sharpie-oil-based-paint-marker-set-assorted/0007164102453?fulfillment=PICKUP
Craft & Hobby,Velcro Industrial Strength Heavy Duty Fasteners,2 ct,$9.18,,0007596790199,https://www.kroger.com/p/velcro-industrial-strength-heavy-duty-fasteners/0007596790199?fulfillment=PICKUP
Craft & Hobby,Dritz Assorted Reusable Bobbins - 12 Pack,50 yd,$7.49,,0007287926372,https://www.kroger.com/p/dritz-assorted-reusable-bobbins-12-pack/0007287926372?fulfillment=PICKUP
Craft & Hobby,Paper Accents Stash Builder Variety Pack Card Stock  12 x 12 Inch  40 Count - Multi-Color,12 x 12 Inch,$15.61,,0074051221051,https://www.kroger.com/p/paper-accents-stash-builder-variety-pack-card-stock-12-x-12-inch-40-count-multi-color/0074051221051?fulfillment=PICKUP
Home Décor,Candle Lite Tiare Amber Wood Wick Candle,14 oz,$39.30,,0007600139180,https://www.kroger.com/p/candle-lite-tiare-amber-wood-wick-candle/0007600139180?fulfillment=PICKUP
Home Décor,Tuscany Limited Edition Spiced Toddy Triple Pour Jar Candle,18 oz,$11.99,,0064412473217,https://www.kroger.com/p/tuscany-limited-edition-spiced-toddy-triple-pour-jar-candle/0064412473217?fulfillment=PICKUP
Home Décor,Momeni Cove Natural Rug,"2"" x 3""",$45.54,,0003942549567,https://www.kroger.com/p/momeni-cove-natural-rug/0003942549567?fulfillment=PICKUP
Home Décor,SpaRoom Seascape Essential Oil Diffuser,1 ct,$59.99,,0085511500730,https://www.kroger.com/p/sparoom-seascape-essential-oil-diffuser/0085511500730?fulfillment=PICKUP
Home Décor,Yankee Candle Sage & Citrus Jar Candle,22 oz,$29.49,,0088686068470,https://www.kroger.com/p/yankee-candle-sage-citrus-jar-candle/0088686068470?fulfillment=PICKUP
Home Décor,Yankee Candle Mountain Lodge Jar Candle,1 ct,$29.49,,0019283301790,https://www.kroger.com/p/yankee-candle-mountain-lodge-jar-candle/0019283301790?fulfillment=PICKUP
Home Décor,Yankee Candle Macintosh Jar Candle,22 oz,$29.49,,0088686068479,https://www.kroger.com/p/yankee-candle-macintosh-jar-candle/0088686068479?fulfillment=PICKUP
Home Décor,Safavieh Martha Stewart Floral Medallion Rug,2.17 x 7 ft,$44.99,,0019505809079,https://www.kroger.com/p/safavieh-martha-stewart-floral-medallion-rug/0019505809079?fulfillment=PICKUP
Home Décor,Mrs. Meyer's Clean Day Lavender Scent Soy Candle - White,4.9 oz,$8.99,,0080812441117,https://www.kroger.com/p/mrs-meyer-s-clean-day-lavender-scent-soy-candle-white/0080812441117?fulfillment=PICKUP
Home Décor,Yankee Candle Kitchen Spice Large Jar Candle,22 oz,$29.49,,0088686068733,https://www.kroger.com/p/yankee-candle-kitchen-spice-large-jar-candle/0088686068733?fulfillment=PICKUP
Home Décor,Yankee Candle Pink Sands Jar Candle,22 oz,$29.49,,0088686068484,https://www.kroger.com/p/yankee-candle-pink-sands-jar-candle/0088686068484?fulfillment=PICKUP
Home Décor,Safavieh Martha Stewart Prarie Oregon Classic Medallion Rug - Navy/Ivory,5.08 x 7.5 ft,$97.99,,0088904895900,https://www.kroger.com/p/safavieh-martha-stewart-prarie-oregon-classic-medallion-rug-navy-ivory/0088904895900?fulfillment=PICKUP
Home Décor,Sauder Shoal Creek 4 Drawer Chest - Soft White,1,$270.64,,0004266610743,https://www.kroger.com/p/sauder-shoal-creek-4-drawer-chest-soft-white/0004266610743?fulfillment=PICKUP
Home Décor,Momeni Monaco Accent Rug - Multicolor,3.25 x 5 ft,$77.15,,0003942539689,https://www.kroger.com/p/momeni-monaco-accent-rug-multicolor/0003942539689?fulfillment=PICKUP
Home Décor,Glade Apple Cinnamon Jar Candle,3.4 oz,$4.29,,0004650076947,https://www.kroger.com/p/glade-apple-cinnamon-jar-candle/0004650076947?fulfillment=PICKUP
Home Décor,Glade Tranquil Lavender Aloe 3-Wick Jar Candle,6.8 oz,$6.99,,0004650002844,https://www.kroger.com/p/glade-tranquil-lavender-aloe-3-wick-jar-candle/0004650002844?fulfillment=PICKUP
Home Décor,RoomMates Blue & White Watercolor Floral Peel & Stick Wallpaper,1 ct,$37.83,,0003487842343,https://www.kroger.com/p/roommates-blue-white-watercolor-floral-peel-stick-wallpaper/0003487842343?fulfillment=PICKUP
Home Décor,"RoomMates 35 x 9 in. Star Wars Classic May the Force Peel & Stick Wall Decals, Mul",6 oz,$22.97,,0003487877424,https://www.kroger.com/p/roommates-35-x-9-in-star-wars-classic-may-the-force-peel-stick-wall-decals-mul/0003487877424?fulfillment=PICKUP
Home Décor,Roommates RMK1141SCS Celestial Peel & Stick Appliques,259 pc,$25.33,,0003487811549,https://www.kroger.com/p/roommates-rmk1141scs-celestial-peel-stick-appliques/0003487811549?fulfillment=PICKUP
Home Décor,Mrs. Meyer's Clean Day Scented Wood Bead Diffuser,0.49 oz,$8.99,,0080812411564,https://www.kroger.com/p/mrs-meyer-s-clean-day-scented-wood-bead-diffuser/0080812411564?fulfillment=PICKUP
Home Décor,Mrs. Meyer's Clean Day Lemon Verbena Scented Wood Bead Diffuser,0.49 oz,$8.99,,0080812411565,https://www.kroger.com/p/mrs-meyer-s-clean-day-lemon-verbena-scented-wood-bead-diffuser/0080812411565?fulfillment=PICKUP
Home Décor,NFL Carolina Panthers Team Pride Magma Lamp Speaker,1 ct,$49.99,,0081208103357,https://www.kroger.com/p/nfl-carolina-panthers-team-pride-magma-lamp-speaker/0081208103357?fulfillment=PICKUP
Cleaning and Organization,Spectrum Diversified 55810 Scroll Grande Utensil Holder - Black,1,$32.71,,0001059100991,https://www.kroger.com/p/spectrum-diversified-55810-scroll-grande-utensil-holder-black/0001059100991?fulfillment=PICKUP
Nursing & Feeding,Gerber Apple Prune Juice,4 bottles / 4 fl oz,2.89,,0001500000785,https://www.kroger.com/p/gerber-apple-prune-juice/0001500000785?fulfillment=PICKUP
Nursing & Feeding,Gerber 2nd Foods Pear Zucchini Corn Stage 2 Baby Food,2 ct / 4 oz,$1.89,,0001500007683,https://www.kroger.com/p/gerber-2nd-foods-pear-zucchini-corn-stage-2-baby-food/0001500007683?fulfillment=PICKUP
Nursing & Feeding,Happy Baby Organics Organic Yogis Mixed Berry Freeze-Dried Yogurt & Fruit Baby Food Snacks,1 oz,,,0085269700148,https://www.kroger.com/p/happy-baby-organics-organic-yogis-mixed-berry-freeze-dried-yogurt-fruit-baby-food-snacks/0085269700148?fulfillment=PICKUP
Nursing & Feeding,Earth's Best Organic Chicken & Brown Rice Stage 2 Baby Food,4 oz,$1.49,,0002392350072,https://www.kroger.com/p/earth-s-best-organic-chicken-brown-rice-stage-2-baby-food/0002392350072?fulfillment=PICKUP
Apparel & Accessories,Pittsburgh Steelers Tri-Fold Wallet,1 ct,$19.99,,0080841231786,https://www.kroger.com/p/pittsburgh-steelers-tri-fold-wallet/0080841231786?fulfillment=PICKUP
Personal Care,Always Thin No Feel Protection Regular Absorbency Scented Daily Liners,20 ct,$1.39,,0003700042689,https://www.kroger.com/p/always-thin-no-feel-protection-regular-absorbency-scented-daily-liners/0003700042689?fulfillment=PICKUP
"Car Seats, Stroller, & Travel","Lil Cub Hub CCP205M Cub Co-Z Convertible Carrier - Sugar Dots Blue, Medium",1,$98.39,,0071239260004,https://www.kroger.com/p/lil-cub-hub-ccp205m-cub-co-z-convertible-carrier-sugar-dots-blue-medium/0071239260004?fulfillment=PICKUP
Apparel & Accessories,Siskiyou Sports Detroit Lions Women's Sunglasses,1 ct,,,0075460388484,https://www.kroger.com/p/siskiyou-sports-detroit-lions-women-s-sunglasses/0075460388484?fulfillment=PICKUP
"Car Seats, Stroller, & Travel",Safety 1st Grand 2-in-1 Booster Car Seat,1 Piece,$74.99,,0088439294296,https://www.kroger.com/p/safety-1st-grand-2-in-1-booster-car-seat/0088439294296?fulfillment=PICKUP
Nursing & Feeding,Gerber Natural 1st Foods Banana Stage 1 Baby Food,4 oz,$1.19,,0001500000634,https://www.kroger.com/p/gerber-natural-1st-foods-banana-stage-1-baby-food/0001500000634?fulfillment=PICKUP
"Car Seats, Stroller, & Travel","Lil Cub Hub CCP405L Cub Co-Z Convertible Carrier - Vintage Pink, Large",1,$97.34,,0071239260032,https://www.kroger.com/p/lil-cub-hub-ccp405l-cub-co-z-convertible-carrier-vintage-pink-large/0071239260032?fulfillment=PICKUP
"Car Seats, Stroller, & Travel",Classic Diaper Backpack,1 unit,$44.90,,0085001256893,https://www.kroger.com/p/classic-diaper-backpack/0085001256893?fulfillment=PICKUP
"Car Seats, Stroller, & Travel",Cotton Tale ZRDS Zebra Romp Diaper Stacker,1,$36.49,,0073710791008,https://www.kroger.com/p/cotton-tale-zrds-zebra-romp-diaper-stacker/0073710791008?fulfillment=PICKUP
"Car Seats, Stroller, & Travel",Costway 14-Panel Foldable Baby Playpen Kids Activity Centre Lock Door Rubber Bases,1 unit,$164.08,,0069752136065,https://www.kroger.com/p/costway-14-panel-foldable-baby-playpen-kids-activity-centre-lock-door-rubber-bases/0069752136065?fulfillment=PICKUP
"Car Seats, Stroller, & Travel",Car Seat Check Bag,1,$39.97,,0065420456460,https://www.kroger.com/p/car-seat-check-bag/0065420456460?fulfillment=PICKUP
"Car Seats, Stroller, & Travel",Pali 13902DEN Ultra Lighweight Tre.9 Stroller Denim Attitude Denver Blue,1,$115.03,,0081765102003,https://www.kroger.com/p/pali-13902den-ultra-lighweight-tre-9-stroller-denim-attitude-denver-blue/0081765102003?fulfillment=PICKUP
"Car Seats, Stroller, & Travel",Kanga Care Wet Bag Mini - Prickles,Small,$15.95,,0071184195824,https://www.kroger.com/p/kanga-care-wet-bag-mini-prickles/0071184195824?fulfillment=PICKUP
"Car Seats, Stroller, & Travel",Disney Baby Grow and Go All-in-One Convertible Car Seat,1 Piece,$199.99,,0088439294068,https://www.kroger.com/p/disney-baby-grow-and-go-all-in-one-convertible-car-seat/0088439294068?fulfillment=PICKUP
"Car Seats, Stroller, & Travel",Zulay Kitchen Ballistic Nylon Car Seat Travel Bag,1,$42.99,,0063763274168,https://www.kroger.com/p/zulay-kitchen-ballistic-nylon-car-seat-travel-bag/0063763274168?fulfillment=PICKUP
"Car Seats, Stroller, & Travel",Kids Embrace 4 in 1 Push & Pedal Convertible 3 Wheel Batman Trike,1 Piece,$131.99,,0081172201157,https://www.kroger.com/p/kids-embrace-4-in-1-push-pedal-convertible-3-wheel-batman-trike/0081172201157?fulfillment=PICKUP
"Car Seats, Stroller, & Travel",Kanga Care Wet Bag - Spice,One Size,$19.95,,0078467240576,https://www.kroger.com/p/kanga-care-wet-bag-spice/0078467240576?fulfillment=PICKUP
"Car Seats, Stroller, & Travel",ChangePal Universal Wipes Portable Diaper Changing Bag - Black Nylon,1,35.00,,0085423300319,https://www.kroger.com/p/changepal-universal-wipes-portable-diaper-changing-bag-black-nylon/0085423300319?fulfillment=PICKUP
"Car Seats, Stroller, & Travel",Pirates Cove Diaper Stacker,1,$34.30,,0065251382268,https://www.kroger.com/p/pirates-cove-diaper-stacker/0065251382268?fulfillment=PICKUP
"Car Seats, Stroller, & Travel","Cub Co-Z Convertible Carrier - Vintage Pink, Large",1,$96.98,,0078099773771,https://www.kroger.com/p/cub-co-z-convertible-carrier-vintage-pink-large/0078099773771?fulfillment=PICKUP
"Car Seats, Stroller, & Travel",Large Capacity Expanding Diaper Bag,1 unit,$59.90,,0085001256886,https://www.kroger.com/p/large-capacity-expanding-diaper-bag/0085001256886?fulfillment=PICKUP
Apparel & Accessories,Minnesota Vikings Tri-Fold Wallet,1 ct,$19.99,,0080841231780,https://www.kroger.com/p/minnesota-vikings-tri-fold-wallet/0080841231780?fulfillment=PICKUP
Apparel & Accessories,ShedRain Reverse UnbelievaBrella Auto Open Umbrellas - Black/Sour Apple,2 pk,$39.99,,0009180625435,https://www.kroger.com/p/shedrain-reverse-unbelievabrella-auto-open-umbrellas-black-sour-apple/0009180625435?fulfillment=PICKUP
Apparel & Accessories,Siskiyou Sports Philadelphia Eagles Women's Sunglasses,1 ct,$18.99,,0075460388497,https://www.kroger.com/p/siskiyou-sports-philadelphia-eagles-women-s-sunglasses/0075460388497?fulfillment=PICKUP
Apparel & Accessories,Chicago Blackhawks Tri-Fold Wallet,1 ct,$19.99,,0080841231791,https://www.kroger.com/p/chicago-blackhawks-tri-fold-wallet/0080841231791?fulfillment=PICKUP
Apparel & Accessories,ShedRain Reverse UnbelievaBrella Auto Open Umbrellas - Black/Pink,2 pk,$39.99,,0009180625436,https://www.kroger.com/p/shedrain-reverse-unbelievabrella-auto-open-umbrellas-black-pink/0009180625436?fulfillment=PICKUP
Apparel & Accessories,Nebraska Tri-Fold Wallet,1 ct,$19.99,,0080841247266,https://www.kroger.com/p/nebraska-tri-fold-wallet/0080841247266?fulfillment=PICKUP
Apparel & Accessories,ShedRain Reverse UnbelievaBrella Auto Open Umbrellas - Ocean/Monet,2 pk,$39.99,,0009180625431,https://www.kroger.com/p/shedrain-reverse-unbelievabrella-auto-open-umbrellas-ocean-monet/0009180625431?fulfillment=PICKUP
Apparel & Accessories,ShedRain Reverse UnbelievaBrella Auto Open Umbrellas - Black/Ocean,2 pk,$39.99,,0009180625434,https://www.kroger.com/p/shedrain-reverse-unbelievabrella-auto-open-umbrellas-black-ocean/0009180625434?fulfillment=PICKUP
Apparel & Accessories,Philadelphia Eagles Tri-Fold Wallet,1 ct,$19.99,,0080841271336,https://www.kroger.com/p/philadelphia-eagles-tri-fold-wallet/0080841271336?fulfillment=PICKUP
Apparel & Accessories,Siskiyou Sports Washington Redskins Women's Sunglasses,1 ct,,,0075460388505,https://www.kroger.com/p/siskiyou-sports-washington-redskins-women-s-sunglasses/0075460388505?fulfillment=PICKUP
Apparel & Accessories,New York Giants Tri-Fold Wallet,1 ct,$19.99,,0080841231783,https://www.kroger.com/p/new-york-giants-tri-fold-wallet/0080841231783?fulfillment=PICKUP
Apparel & Accessories,University of North Carolina Bi-Fold Wallet,1 ct,$19.99,,0080841231762,https://www.kroger.com/p/university-of-north-carolina-bi-fold-wallet/0080841231762?fulfillment=PICKUP
Apparel & Accessories,University of Alabama Bi-Fold Wallet,1 ct,$19.99,,0080841231757,https://www.kroger.com/p/university-of-alabama-bi-fold-wallet/0080841231757?fulfillment=PICKUP
Apparel & Accessories,Heat Holders Women's Solna Cable Knit Roll Up Hat w/Pom Pom One Size - Buttercream,1 ct,$29.99,,0088659003058,https://www.kroger.com/p/heat-holders-women-s-solna-cable-knit-roll-up-hat-w-pom-pom-one-size-buttercream/0088659003058?fulfillment=PICKUP
Apparel & Accessories,Siskiyou Sports Los Angeles Rams Women's Sunglasses,1 ct,$18.99,,0075460388502,https://www.kroger.com/p/siskiyou-sports-los-angeles-rams-women-s-sunglasses/0075460388502?fulfillment=PICKUP
Apparel & Accessories,Pittsburgh Steelers Bi-Fold Wallet,1 ct,$19.99,,0080841231736,https://www.kroger.com/p/pittsburgh-steelers-bi-fold-wallet/0080841231736?fulfillment=PICKUP
Apparel & Accessories,West Virginia Tri-Fold Wallet,1 ct,$15.76,,0080841231815,https://www.kroger.com/p/west-virginia-tri-fold-wallet/0080841231815?fulfillment=PICKUP
Personal Care,Old Spice Men High Endurance Pure Sport Scent Deodorant,2 pk / 3 oz,$6.29,,0001204403954,https://www.kroger.com/p/old-spice-men-high-endurance-pure-sport-scent-deodorant/0001204403954?fulfillment=PICKUP
Personal Care,ACT Anticavity With Zero Alcohol Mint Fluoride Mouthwash,18 fl oz,$5.79,,0004116709428,https://www.kroger.com/p/act-anticavity-with-zero-alcohol-mint-fluoride-mouthwash/0004116709428?fulfillment=PICKUP
Personal Care,ChapStick Classic Original Lip Balm,3 ct,$3.45,,0030573070140,https://www.kroger.com/p/chapstick-classic-original-lip-balm/0030573070140?fulfillment=PICKUP
Personal Care,Dial Cherry Blossom Moisturizing Liquid Hand Soap,7.5 fl oz,$1.79,,0001700009264,https://www.kroger.com/p/dial-cherry-blossom-moisturizing-liquid-hand-soap/0001700009264?fulfillment=PICKUP
Personal Care,Crest + Scope Outlast Complete Whitening Toothpaste Mint Twin Pack,2 ct / 5.4 oz,$5.83,,0003700090734,https://www.kroger.com/p/crest-scope-outlast-complete-whitening-toothpaste-mint-twin-pack/0003700090734?fulfillment=PICKUP
Personal Care,Tampax Pearl Light/Regular/Super Absorbency with LeakGuard Braid Unscented Tampons Trio Pack,34 ct,$9.49,,0007301071133,https://www.kroger.com/p/tampax-pearl-light-regular-super-absorbency-with-leakguard-braid-unscented-tampons-trio-pack/0007301071133?fulfillment=PICKUP
Personal Care,Softsoap Clean & Protect Powder Clean Antibacterial Liquid Hand Soap,11.25 fl oz,$2.99,,0003500098537,https://www.kroger.com/p/softsoap-clean-protect-powder-clean-antibacterial-liquid-hand-soap/0003500098537?fulfillment=PICKUP
Personal Care,AXE Apollo Body Wash,32 oz,$8.99,,0001111100886,https://www.kroger.com/p/axe-apollo-body-wash/0001111100886?fulfillment=PICKUP
Personal Care,Colgate Optic White Baking Soda Stain Removal Whitening Clean Mint Toothpaste,4.2 oz,$4.74,,0003500099641,https://www.kroger.com/p/colgate-optic-white-baking-soda-stain-removal-whitening-clean-mint-toothpaste/0003500099641?fulfillment=PICKUP
Personal Care,Tampax Pearl Regular Absorbency Leak Guard Protection Unscented Tampons,18 ct,$12.94,,0007301000454,https://www.kroger.com/p/tampax-pearl-regular-absorbency-leak-guard-protection-unscented-tampons/0007301000454?fulfillment=PICKUP
Personal Care,Softsoap Crisp Clean Antibacterial Hand Soap,11.25 fl oz,$2.99,,0007418244571,https://www.kroger.com/p/softsoap-crisp-clean-antibacterial-hand-soap/0007418244571?fulfillment=PICKUP
Personal Care,Arm & Hammer Ultra Max Fresh Advanced Sweat Control Antiperspirant Solid Deodorant,2.6 oz,$2.19,,0003320019724,https://www.kroger.com/p/arm-hammer-ultra-max-fresh-advanced-sweat-control-antiperspirant-solid-deodorant/0003320019724?fulfillment=PICKUP
Personal Care,Crest Fresh Mint Scope Outlast Mouthwash,1 liter,4.99,,0003700095665,https://www.kroger.com/p/crest-fresh-mint-scope-outlast-mouthwash/0003700095665?fulfillment=PICKUP
Electronics,Xbox Series X XBox One Elden Ring Video Game,1 ct,$59.99,,0072267422168,https://www.kroger.com/p/xbox-series-x-xbox-one-elden-ring-video-game/0072267422168?fulfillment=PICKUP
Personal Care,Oral-B Glide Pro-Health Comfort Plus Mint Dental Floss,43.7 yd,$4.99,,0003700046967,https://www.kroger.com/p/oral-b-glide-pro-health-comfort-plus-mint-dental-floss/0003700046967?fulfillment=PICKUP
Electronics,Spider-Man: No Way Home (DVD/Digital),1 ct,$30.99,,0004339657895,https://www.kroger.com/p/spider-man-no-way-home-dvd-digital-/0004339657895?fulfillment=PICKUP
Electronics,Acer Full HD LED LCD Monitor,23.8 in,$179.00,,0019319922368,https://www.kroger.com/p/acer-full-hd-led-lcd-monitor/0019319922368?fulfillment=PICKUP
Electronics,iLive Bluetooth Tailgate Party Speaker,1 ct,$57.26,,0004732303800,https://www.kroger.com/p/ilive-bluetooth-tailgate-party-speaker/0004732303800?fulfillment=PICKUP
Electronics,PlayStation PS5 Horizon Forbidden West Video Game,1 ct,,,0071171954802,https://www.kroger.com/p/playstation-ps5-horizon-forbidden-west-video-game/0071171954802?fulfillment=PICKUP
Electronics,"GPX PDB1077B 10"" Portable DVD Player with Bluetooth Headphones",10 in,,,0004732371077,https://www.kroger.com/p/gpx-pdb1077b-10-portable-dvd-player-with-bluetooth-headphones/0004732371077?fulfillment=PICKUP
Electronics,iLive Wireless Tailgate Speaker - Black,1 ct,$44.99,,0004732320250,https://www.kroger.com/p/ilive-wireless-tailgate-speaker-black/0004732320250?fulfillment=PICKUP
Electronics,Samsung The Freestyle Portable Smart Full HD Projector,1 ct,$797.99,,0088727660929,https://www.kroger.com/p/samsung-the-freestyle-portable-smart-full-hd-projector/0088727660929?fulfillment=PICKUP
Electronics,JBL Flip 6 Portable Waterproof Wireless Speaker - Squad,1 ct,$129.95,,0005003638448,https://www.kroger.com/p/jbl-flip-6-portable-waterproof-wireless-speaker-squad/0005003638448?fulfillment=PICKUP
Electronics,Far Cry 6 (Xbox 1),1 ct,,,0088725611044,https://www.kroger.com/p/far-cry-6-xbox-1-/0088725611044?fulfillment=PICKUP
Electronics,iLive Wireless 2.1 Bluetooth Speaker System - Black,1 ct,$60.26,,0004732326010,https://www.kroger.com/p/ilive-wireless-2-1-bluetooth-speaker-system-black/0004732326010?fulfillment=PICKUP
Electronics,Skullcandy Jib True Wireless Earbuds - Blue,1 ct,$38.99,,0081004568660,https://www.kroger.com/p/skullcandy-jib-true-wireless-earbuds-blue/0081004568660?fulfillment=PICKUP
Electronics,Roku Ultra 4800R Streaming Player,1 ct,$89.99,,0082961000414,https://www.kroger.com/p/roku-ultra-4800r-streaming-player/0082961000414?fulfillment=PICKUP
Electronics,Super Mario Maker 2 (Nintendo Switch),1 ct,$59.99,,0004549659648,https://www.kroger.com/p/super-mario-maker-2-nintendo-switch-/0004549659648?fulfillment=PICKUP
Electronics,iLive ISB309B Tailgate Bluetooth Speaker - Black/Orange,1 ct,$49.99,,0004732313090,https://www.kroger.com/p/ilive-isb309b-tailgate-bluetooth-speaker-black-orange/0004732313090?fulfillment=PICKUP
Electronics,Marvel Spider-Man: Miles Morales (PS4),1 ct,,,0071171953832,https://www.kroger.com/p/marvel-spider-man-miles-morales-ps4-/0071171953832?fulfillment=PICKUP
Electronics,Skullcandy Indy Evo True Wireless Earbuds - Blue,1 ct,,,0081001558688,https://www.kroger.com/p/skullcandy-indy-evo-true-wireless-earbuds-blue/0081001558688?fulfillment=PICKUP
Electronics,"GPX 62"" Tripod - Silver/Black",62 in,$44.99,,0004732317062,https://www.kroger.com/p/gpx-62-tripod-silver-black/0004732317062?fulfillment=PICKUP
Nursing & Feeding,Gerber 2nd Foods Apricot Mixed Fruit Stage 2 Baby Food,2 ct / 4 oz,$1.89,,0001500007669,https://www.kroger.com/p/gerber-2nd-foods-apricot-mixed-fruit-stage-2-baby-food/0001500007669?fulfillment=PICKUP
Electronics,ILive Noise Cancelling Wireless Headphones - Rose Gold,1 ct,$39.99,,0004732370477,https://www.kroger.com/p/ilive-noise-cancelling-wireless-headphones-rose-gold/0004732370477?fulfillment=PICKUP
Electronics,Skullcandy Indy ANC True Wireless In-Ear Earbuds - Gray,1 ct,,,0081004568132,https://www.kroger.com/p/skullcandy-indy-anc-true-wireless-in-ear-earbuds-gray/0081004568132?fulfillment=PICKUP
Nursing & Feeding,Earth's Best Organic Sea Salt Veggie Straws Snacks,2.75 oz,$4.08,,0082951532364,https://www.kroger.com/p/earth-s-best-organic-sea-salt-veggie-straws-snacks/0082951532364?fulfillment=PICKUP
